date;code_insee_region;region;tmin;tmax;tmoy
07/04/2018;24;Centre-Val de Loire;10.33;20.85;15.59
07/04/2018;27;Bourgogne-Franche-ComtÃ©;6.8;22.47;14.63
07/04/2018;76;Occitanie;10.93;18.75;14.84
07/04/2018;84;Auvergne-RhÃ´ne-Alpes;10.23;20.18;15.2
07/04/2018;52;Pays de la Loire;11.75;14.9;13.32
08/04/2018;27;Bourgogne-Franche-ComtÃ©;8.27;21.23;14.75
08/04/2018;44;Grand Est;8.35;24.28;16.31
09/04/2018;75;Nouvelle-Aquitaine;9.67;15.49;12.58
11/04/2018;75;Nouvelle-Aquitaine;8.42;14.61;11.51
12/04/2018;84;Auvergne-RhÃ´ne-Alpes;5.83;14.57;10.2
12/04/2018;28;Normandie;7.12;12.84;9.98
12/04/2018;24;Centre-Val de Loire;8.5;13.57;11.03
12/04/2018;44;Grand Est;7.21;17.81;12.51
12/04/2018;53;Bretagne;7.45;16.08;11.76
13/04/2018;24;Centre-Val de Loire;5.43;17.43;11.43
13/04/2018;52;Pays de la Loire;6.2;19.3;12.75
14/04/2018;53;Bretagne;6.52;17.4;11.96
14/04/2018;44;Grand Est;5.38;18.61;11.99
14/04/2018;75;Nouvelle-Aquitaine;9.04;17.59;13.31
14/04/2018;76;Occitanie;9.1;15.39;12.25
15/04/2018;32;Hauts-de-France;7.86;16.32;12.09
15/04/2018;24;Centre-Val de Loire;5.62;18.67;12.14
16/04/2018;11;ÃŽle-de-France;7.26;17.44;12.35
17/04/2018;11;ÃŽle-de-France;5.92;21.98;13.95
19/04/2018;53;Bretagne;7.78;22.58;15.18
19/04/2018;75;Nouvelle-Aquitaine;13.02;26.68;19.85
19/04/2018;52;Pays de la Loire;10.6;26.6;18.6
19/04/2018;24;Centre-Val de Loire;8.55;27.37;17.96
20/04/2018;76;Occitanie;10.74;25.19;17.96
20/04/2018;84;Auvergne-RhÃ´ne-Alpes;8.64;26.55;17.59
21/04/2018;76;Occitanie;10.07;26.02;18.05
21/04/2018;75;Nouvelle-Aquitaine;12.05;27.45;19.75
22/04/2018;44;Grand Est;10.3;27.15;18.73
22/04/2018;27;Bourgogne-Franche-ComtÃ©;10.22;26.18;18.2
22/04/2018;93;Provence-Alpes-CÃ´te d'Azur;11.78;24.67;18.22
22/04/2018;24;Centre-Val de Loire;12.07;25.9;18.98
23/04/2018;32;Hauts-de-France;9.26;15.3;12.28
24/04/2018;32;Hauts-de-France;7.42;17.02;12.22
25/04/2018;93;Provence-Alpes-CÃ´te d'Azur;11.78;24.73;18.26
26/04/2018;75;Nouvelle-Aquitaine;6.81;17.64;12.23
26/04/2018;76;Occitanie;10.35;19.58;14.96
27/04/2018;24;Centre-Val de Loire;3.58;18.97;11.27
27/04/2018;84;Auvergne-RhÃ´ne-Alpes;3.31;24.08;13.7
28/04/2018;28;Normandie;9.34;14.16;11.75
29/04/2018;11;ÃŽle-de-France;9.08;12.02;10.55
29/04/2018;76;Occitanie;9.45;15.24;12.34
30/04/2018;93;Provence-Alpes-CÃ´te d'Azur;7.9;17.45;12.68
30/04/2018;32;Hauts-de-France;4.4;10.0;7.2
30/04/2018;84;Auvergne-RhÃ´ne-Alpes;7.08;15.74;11.41
01/05/2018;44;Grand Est;4.6;14.19;9.39
02/05/2018;93;Provence-Alpes-CÃ´te d'Azur;9.78;18.33;14.06
02/05/2018;44;Grand Est;2.22;16.99;9.61
02/05/2018;24;Centre-Val de Loire;1.2;16.33;8.77
03/05/2018;24;Centre-Val de Loire;6.77;17.2;11.98
03/05/2018;53;Bretagne;3.98;15.32;9.65
05/05/2018;24;Centre-Val de Loire;7.78;23.9;15.84
07/05/2018;84;Auvergne-RhÃ´ne-Alpes;12.0;26.25;19.12
07/05/2018;11;ÃŽle-de-France;12.38;26.2;19.29
08/05/2018;94;Corse;13.95;22.65;18.3
08/05/2018;76;Occitanie;13.95;20.46;17.21
08/05/2018;75;Nouvelle-Aquitaine;12.89;21.59;17.24
09/05/2018;44;Grand Est;10.14;25.24;17.69
10/05/2018;94;Corse;14.6;21.9;18.25
13/05/2018;93;Provence-Alpes-CÃ´te d'Azur;9.38;14.83;12.11
14/05/2018;11;ÃŽle-de-France;10.08;13.64;11.86
14/05/2018;24;Centre-Val de Loire;8.38;12.97;10.68
14/05/2018;27;Bourgogne-Franche-ComtÃ©;7.9;12.7;10.3
15/05/2018;75;Nouvelle-Aquitaine;10.65;18.02;14.34
16/05/2018;94;Corse;10.3;20.3;15.3
16/05/2018;75;Nouvelle-Aquitaine;10.38;20.61;15.5
16/05/2018;84;Auvergne-RhÃ´ne-Alpes;9.3;18.65;13.97
16/05/2018;53;Bretagne;9.65;19.65;14.65
17/05/2018;44;Grand Est;10.5;19.51;15.01
17/05/2018;52;Pays de la Loire;10.25;20.5;15.38
17/05/2018;75;Nouvelle-Aquitaine;10.95;19.45;15.2
17/05/2018;11;ÃŽle-de-France;9.94;19.14;14.54
17/05/2018;28;Normandie;8.96;16.28;12.62
18/05/2018;84;Auvergne-RhÃ´ne-Alpes;9.35;21.86;15.61
18/05/2018;32;Hauts-de-France;4.34;16.32;10.33
18/05/2018;28;Normandie;4.6;16.14;10.37
18/05/2018;53;Bretagne;7.12;18.68;12.9
19/05/2018;24;Centre-Val de Loire;6.02;20.8;13.41
19/05/2018;53;Bretagne;5.62;19.5;12.56
19/05/2018;27;Bourgogne-Franche-ComtÃ©;7.4;21.85;14.62
19/05/2018;11;ÃŽle-de-France;6.8;19.72;13.26
20/05/2018;28;Normandie;5.72;19.04;12.38
20/05/2018;75;Nouvelle-Aquitaine;10.64;23.84;17.24
20/05/2018;94;Corse;13.85;24.1;18.98
20/05/2018;44;Grand Est;7.01;20.61;13.81
22/05/2018;32;Hauts-de-France;10.26;22.26;16.26
22/05/2018;53;Bretagne;8.95;22.48;15.71
22/05/2018;24;Centre-Val de Loire;9.27;24.28;16.77
22/05/2018;75;Nouvelle-Aquitaine;11.31;23.95;17.63
22/05/2018;27;Bourgogne-Franche-ComtÃ©;10.15;24.18;17.17
23/05/2018;53;Bretagne;9.12;21.75;15.44
23/05/2018;27;Bourgogne-Franche-ComtÃ©;11.1;21.98;16.54
23/05/2018;93;Provence-Alpes-CÃ´te d'Azur;13.37;22.73;18.05
23/05/2018;75;Nouvelle-Aquitaine;12.68;24.64;18.66
24/05/2018;53;Bretagne;10.88;21.35;16.11
24/05/2018;75;Nouvelle-Aquitaine;12.87;25.75;19.31
24/05/2018;93;Provence-Alpes-CÃ´te d'Azur;12.88;24.68;18.78
24/05/2018;44;Grand Est;12.46;24.19;18.32
25/05/2018;52;Pays de la Loire;13.95;22.6;18.28
25/05/2018;93;Provence-Alpes-CÃ´te d'Azur;13.53;26.08;19.81
25/05/2018;11;ÃŽle-de-France;12.72;26.58;19.65
25/05/2018;32;Hauts-de-France;10.92;22.18;16.55
25/05/2018;76;Occitanie;14.13;24.65;19.39
26/05/2018;76;Occitanie;14.76;26.18;20.47
26/05/2018;52;Pays de la Loire;15.2;27.3;21.25
27/05/2018;75;Nouvelle-Aquitaine;14.29;22.97;18.63
27/05/2018;94;Corse;16.15;27.95;22.05
28/05/2018;76;Occitanie;14.72;19.67;17.2
29/05/2018;84;Auvergne-RhÃ´ne-Alpes;13.46;23.71;18.59
29/05/2018;76;Occitanie;15.33;22.49;18.91
29/05/2018;52;Pays de la Loire;16.15;23.3;19.73
29/05/2018;53;Bretagne;14.75;22.3;18.52
29/05/2018;27;Bourgogne-Franche-ComtÃ©;14.68;25.07;19.88
29/05/2018;32;Hauts-de-France;15.22;21.78;18.5
30/05/2018;84;Auvergne-RhÃ´ne-Alpes;13.14;21.58;17.36
31/05/2018;24;Centre-Val de Loire;14.47;23.4;18.93
31/05/2018;93;Provence-Alpes-CÃ´te d'Azur;15.73;22.78;19.26
01/06/2018;94;Corse;15.05;24.1;19.58
01/06/2018;11;ÃŽle-de-France;15.6;21.3;18.45
01/06/2018;53;Bretagne;14.18;20.38;17.27
02/06/2018;24;Centre-Val de Loire;10.65;24.83;17.74
03/06/2018;53;Bretagne;14.62;23.38;19.0
03/06/2018;94;Corse;15.9;26.0;20.95
04/06/2018;76;Occitanie;14.75;24.95;19.85
04/06/2018;44;Grand Est;15.02;27.22;21.12
05/06/2018;52;Pays de la Loire;14.9;21.85;18.38
05/06/2018;28;Normandie;13.4;16.9;15.15
05/06/2018;75;Nouvelle-Aquitaine;14.87;20.35;17.61
06/06/2018;44;Grand Est;15.74;27.16;21.45
06/06/2018;84;Auvergne-RhÃ´ne-Alpes;14.34;23.57;18.95
06/06/2018;11;ÃŽle-de-France;14.6;24.34;19.47
06/06/2018;52;Pays de la Loire;15.55;19.45;17.5
06/06/2018;27;Bourgogne-Franche-ComtÃ©;15.87;25.7;20.78
06/06/2018;32;Hauts-de-France;12.2;23.8;18.0
08/06/2018;94;Corse;16.0;24.55;20.27
08/06/2018;11;ÃŽle-de-France;15.06;25.36;20.21
08/06/2018;44;Grand Est;15.06;26.41;20.74
09/06/2018;75;Nouvelle-Aquitaine;17.81;25.4;21.6
09/06/2018;27;Bourgogne-Franche-ComtÃ©;15.18;27.92;21.55
09/06/2018;32;Hauts-de-France;12.82;21.46;17.14
09/06/2018;44;Grand Est;15.98;27.16;21.57
09/06/2018;28;Normandie;14.8;20.58;17.69
11/06/2018;24;Centre-Val de Loire;17.0;23.08;20.04
11/06/2018;27;Bourgogne-Franche-ComtÃ©;17.07;24.75;20.91
11/06/2018;76;Occitanie;15.82;21.85;18.84
12/06/2018;11;ÃŽle-de-France;14.78;19.28;17.03
12/06/2018;24;Centre-Val de Loire;14.2;21.55;17.88
13/06/2018;11;ÃŽle-de-France;10.58;18.04;14.31
13/06/2018;94;Corse;16.85;23.55;20.2
13/06/2018;24;Centre-Val de Loire;11.7;18.17;14.93
13/06/2018;84;Auvergne-RhÃ´ne-Alpes;13.88;19.28;16.58
14/06/2018;24;Centre-Val de Loire;8.02;21.12;14.57
14/06/2018;93;Provence-Alpes-CÃ´te d'Azur;14.82;25.83;20.32
15/06/2018;44;Grand Est;13.54;23.49;18.51
16/06/2018;76;Occitanie;15.8;23.75;19.78
17/06/2018;94;Corse;18.65;26.8;22.72
17/06/2018;75;Nouvelle-Aquitaine;13.36;21.87;17.62
17/06/2018;27;Bourgogne-Franche-ComtÃ©;14.57;21.88;18.23
18/06/2018;84;Auvergne-RhÃ´ne-Alpes;12.21;23.05;17.63
18/06/2018;93;Provence-Alpes-CÃ´te d'Azur;17.58;28.37;22.98
18/06/2018;52;Pays de la Loire;15.45;23.35;19.4
18/06/2018;94;Corse;17.55;27.7;22.62
18/06/2018;28;Normandie;14.7;21.2;17.95
19/06/2018;24;Centre-Val de Loire;12.87;25.63;19.25
19/06/2018;28;Normandie;14.92;22.38;18.65
20/06/2018;28;Normandie;13.42;25.88;19.65
20/06/2018;75;Nouvelle-Aquitaine;16.41;30.89;23.65
20/06/2018;76;Occitanie;16.54;30.94;23.74
21/06/2018;94;Corse;18.35;28.35;23.35
21/06/2018;27;Bourgogne-Franche-ComtÃ©;14.73;27.48;21.11
21/06/2018;44;Grand Est;14.51;23.98;19.24
21/06/2018;24;Centre-Val de Loire;14.12;23.7;18.91
22/06/2018;84;Auvergne-RhÃ´ne-Alpes;12.15;22.56;17.36
22/06/2018;27;Bourgogne-Franche-ComtÃ©;9.15;20.88;15.02
22/06/2018;28;Normandie;6.76;19.64;13.2
23/06/2018;27;Bourgogne-Franche-ComtÃ©;8.58;22.7;15.64
23/06/2018;28;Normandie;7.82;21.36;14.59
23/06/2018;53;Bretagne;10.07;22.95;16.51
23/06/2018;93;Provence-Alpes-CÃ´te d'Azur;16.82;27.17;21.99
24/06/2018;53;Bretagne;10.45;24.17;17.31
25/06/2018;28;Normandie;10.88;24.2;17.54
25/06/2018;75;Nouvelle-Aquitaine;13.82;27.88;20.85
25/06/2018;27;Bourgogne-Franche-ComtÃ©;10.42;24.97;17.69
26/06/2018;24;Centre-Val de Loire;13.05;28.48;20.77
26/06/2018;28;Normandie;12.3;25.26;18.78
27/06/2018;24;Centre-Val de Loire;13.03;29.7;21.37
27/06/2018;52;Pays de la Loire;17.05;30.55;23.8
27/06/2018;11;ÃŽle-de-France;13.98;28.54;21.26
27/06/2018;27;Bourgogne-Franche-ComtÃ©;13.58;28.43;21.01
29/06/2018;24;Centre-Val de Loire;15.53;29.12;22.33
29/06/2018;93;Provence-Alpes-CÃ´te d'Azur;16.2;28.75;22.48
29/06/2018;94;Corse;15.7;28.15;21.92
29/06/2018;32;Hauts-de-France;15.26;26.76;21.01
30/06/2018;52;Pays de la Loire;19.85;33.0;26.42
01/07/2018;93;Provence-Alpes-CÃ´te d'Azur;17.68;31.4;24.54
02/07/2018;93;Provence-Alpes-CÃ´te d'Azur;18.55;29.97;24.26
03/07/2018;28;Normandie;15.2;27.06;21.13
03/07/2018;76;Occitanie;18.65;31.18;24.91
04/07/2018;27;Bourgogne-Franche-ComtÃ©;15.9;30.42;23.16
04/07/2018;94;Corse;20.65;29.05;24.85
05/07/2018;53;Bretagne;14.73;22.85;18.79
05/07/2018;84;Auvergne-RhÃ´ne-Alpes;15.49;25.16;20.33
05/07/2018;76;Occitanie;16.68;26.12;21.4
08/07/2018;76;Occitanie;18.09;31.95;25.02
08/07/2018;93;Provence-Alpes-CÃ´te d'Azur;18.9;31.55;25.22
08/07/2018;53;Bretagne;15.72;28.62;22.18
10/07/2018;27;Bourgogne-Franche-ComtÃ©;14.6;25.75;20.18
10/07/2018;28;Normandie;15.3;22.14;18.72
10/07/2018;24;Centre-Val de Loire;14.05;26.07;20.06
10/07/2018;53;Bretagne;14.38;26.22;20.3
11/07/2018;76;Occitanie;17.51;29.31;23.41
11/07/2018;52;Pays de la Loire;14.25;24.4;19.33
12/07/2018;84;Auvergne-RhÃ´ne-Alpes;10.96;27.12;19.04
12/07/2018;28;Normandie;11.76;23.28;17.52
12/07/2018;76;Occitanie;16.05;29.03;22.54
13/07/2018;28;Normandie;14.48;25.14;19.81
14/07/2018;32;Hauts-de-France;13.46;28.02;20.74
14/07/2018;11;ÃŽle-de-France;17.12;29.82;23.47
14/07/2018;27;Bourgogne-Franche-ComtÃ©;14.23;30.83;22.53
15/07/2018;75;Nouvelle-Aquitaine;18.05;30.93;24.49
15/07/2018;24;Centre-Val de Loire;15.68;31.13;23.41
15/07/2018;11;ÃŽle-de-France;18.08;30.88;24.48
15/07/2018;76;Occitanie;18.38;31.85;25.11
16/07/2018;52;Pays de la Loire;15.2;29.8;22.5
16/07/2018;93;Provence-Alpes-CÃ´te d'Azur;17.9;26.02;21.96
16/07/2018;24;Centre-Val de Loire;15.0;30.35;22.67
16/07/2018;94;Corse;21.1;33.5;27.3
16/07/2018;27;Bourgogne-Franche-ComtÃ©;12.92;30.38;21.65
17/07/2018;28;Normandie;14.46;23.56;19.01
17/07/2018;94;Corse;20.85;29.45;25.15
18/07/2018;32;Hauts-de-France;12.78;25.76;19.27
18/07/2018;94;Corse;19.15;29.35;24.25
18/07/2018;75;Nouvelle-Aquitaine;15.31;28.66;21.99
18/07/2018;24;Centre-Val de Loire;14.25;29.42;21.83
18/07/2018;52;Pays de la Loire;13.45;28.4;20.92
19/07/2018;76;Occitanie;16.58;32.23;24.4
20/07/2018;76;Occitanie;18.85;27.25;23.05
20/07/2018;75;Nouvelle-Aquitaine;17.22;24.37;20.8
21/07/2018;75;Nouvelle-Aquitaine;15.42;24.01;19.71
21/07/2018;28;Normandie;13.68;22.44;18.06
21/07/2018;84;Auvergne-RhÃ´ne-Alpes;15.36;23.89;19.63
21/07/2018;24;Centre-Val de Loire;13.82;25.58;19.7
22/07/2018;94;Corse;19.35;29.0;24.17
22/07/2018;75;Nouvelle-Aquitaine;14.71;26.09;20.4
22/07/2018;93;Provence-Alpes-CÃ´te d'Azur;18.23;28.9;23.57
22/07/2018;24;Centre-Val de Loire;13.48;27.37;20.42
23/07/2018;32;Hauts-de-France;15.86;28.44;22.15
23/07/2018;52;Pays de la Loire;14.85;30.35;22.6
24/07/2018;76;Occitanie;16.89;30.75;23.82
24/07/2018;44;Grand Est;14.89;32.48;23.68
25/07/2018;94;Corse;20.0;29.85;24.92
25/07/2018;44;Grand Est;16.8;33.92;25.36
27/07/2018;27;Bourgogne-Franche-ComtÃ©;17.3;35.22;26.26
27/07/2018;94;Corse;20.85;30.4;25.62
28/07/2018;44;Grand Est;18.59;27.72;23.16
28/07/2018;32;Hauts-de-France;16.86;23.16;20.01
28/07/2018;24;Centre-Val de Loire;18.02;25.88;21.95
29/07/2018;24;Centre-Val de Loire;13.98;29.08;21.53
30/07/2018;94;Corse;21.45;31.6;26.52
30/07/2018;24;Centre-Val de Loire;16.72;28.73;22.72
30/07/2018;27;Bourgogne-Franche-ComtÃ©;16.98;32.33;24.66
30/07/2018;44;Grand Est;16.64;32.52;24.58
30/07/2018;76;Occitanie;19.84;32.42;26.13
30/07/2018;52;Pays de la Loire;19.0;27.0;23.0
31/07/2018;75;Nouvelle-Aquitaine;18.63;27.95;23.29
31/07/2018;76;Occitanie;19.75;32.37;26.06
01/08/2018;93;Provence-Alpes-CÃ´te d'Azur;22.15;34.92;28.53
01/08/2018;24;Centre-Val de Loire;16.42;30.9;23.66
01/08/2018;11;ÃŽle-de-France;17.0;30.58;23.79
01/08/2018;75;Nouvelle-Aquitaine;17.59;28.93;23.26
01/08/2018;27;Bourgogne-Franche-ComtÃ©;20.63;30.85;25.74
01/08/2018;32;Hauts-de-France;14.12;26.7;20.41
01/08/2018;76;Occitanie;21.21;33.38;27.3
02/08/2018;76;Occitanie;20.98;34.89;27.94
02/08/2018;93;Provence-Alpes-CÃ´te d'Azur;22.28;35.07;28.67
02/08/2018;94;Corse;22.5;33.0;27.75
02/08/2018;11;ÃŽle-de-France;17.14;32.7;24.92
02/08/2018;28;Normandie;12.98;28.08;20.53
03/08/2018;76;Occitanie;20.83;35.43;28.13
03/08/2018;94;Corse;22.0;33.35;27.67
03/08/2018;27;Bourgogne-Franche-ComtÃ©;19.45;35.77;27.61
03/08/2018;53;Bretagne;14.3;29.25;21.78
03/08/2018;28;Normandie;14.26;31.78;23.02
03/08/2018;11;ÃŽle-de-France;19.42;34.88;27.15
03/08/2018;84;Auvergne-RhÃ´ne-Alpes;17.85;34.55;26.2
04/08/2018;28;Normandie;16.28;28.56;22.42
04/08/2018;32;Hauts-de-France;16.94;30.04;23.49
04/08/2018;76;Occitanie;22.27;35.46;28.87
04/08/2018;11;ÃŽle-de-France;20.14;33.18;26.66
04/08/2018;24;Centre-Val de Loire;18.67;34.18;26.42
05/08/2018;32;Hauts-de-France;14.64;28.38;21.51
05/08/2018;28;Normandie;15.0;27.84;21.42
05/08/2018;11;ÃŽle-de-France;17.5;30.94;24.22
06/08/2018;84;Auvergne-RhÃ´ne-Alpes;18.81;34.64;26.72
06/08/2018;27;Bourgogne-Franche-ComtÃ©;18.87;36.02;27.44
08/08/2018;84;Auvergne-RhÃ´ne-Alpes;20.4;31.07;25.74
08/08/2018;53;Bretagne;13.98;22.72;18.35
08/08/2018;28;Normandie;15.24;23.98;19.61
08/08/2018;11;ÃŽle-de-France;17.68;27.42;22.55
09/08/2018;32;Hauts-de-France;14.56;18.26;16.41
09/08/2018;27;Bourgogne-Franche-ComtÃ©;17.37;24.45;20.91
09/08/2018;93;Provence-Alpes-CÃ´te d'Azur;19.13;26.92;23.02
09/08/2018;94;Corse;21.95;31.6;26.78
10/08/2018;75;Nouvelle-Aquitaine;11.95;24.36;18.15
10/08/2018;52;Pays de la Loire;10.3;23.7;17.0
10/08/2018;24;Centre-Val de Loire;10.23;23.42;16.82
10/08/2018;93;Provence-Alpes-CÃ´te d'Azur;17.78;29.82;23.8
10/08/2018;94;Corse;24.1;33.0;28.55
11/08/2018;53;Bretagne;13.58;23.42;18.5
11/08/2018;84;Auvergne-RhÃ´ne-Alpes;11.1;26.47;18.79
11/08/2018;32;Hauts-de-France;12.26;22.32;17.29
11/08/2018;28;Normandie;12.68;23.92;18.3
11/08/2018;94;Corse;20.75;32.3;26.52
12/08/2018;84;Auvergne-RhÃ´ne-Alpes;11.96;32.19;22.08
12/08/2018;93;Provence-Alpes-CÃ´te d'Azur;16.62;30.83;23.72
12/08/2018;27;Bourgogne-Franche-ComtÃ©;10.78;31.17;20.98
12/08/2018;32;Hauts-de-France;14.2;27.14;20.67
13/08/2018;44;Grand Est;16.35;24.51;20.43
13/08/2018;28;Normandie;15.74;21.98;18.86
14/08/2018;94;Corse;19.65;29.35;24.5
15/08/2018;44;Grand Est;12.12;25.58;18.85
15/08/2018;84;Auvergne-RhÃ´ne-Alpes;13.21;27.46;20.34
15/08/2018;53;Bretagne;16.02;22.72;19.38
16/08/2018;32;Hauts-de-France;14.1;25.7;19.9
17/08/2018;75;Nouvelle-Aquitaine;16.48;23.69;20.08
17/08/2018;32;Hauts-de-France;13.5;22.04;17.77
17/08/2018;52;Pays de la Loire;12.65;24.25;18.45
18/08/2018;27;Bourgogne-Franche-ComtÃ©;13.4;27.15;20.28
18/08/2018;84;Auvergne-RhÃ´ne-Alpes;16.55;26.35;21.45
18/08/2018;76;Occitanie;16.37;27.46;21.92
18/08/2018;32;Hauts-de-France;11.92;21.02;16.47
18/08/2018;93;Provence-Alpes-CÃ´te d'Azur;19.12;29.68;24.4
18/08/2018;44;Grand Est;11.94;26.02;18.98
18/08/2018;94;Corse;20.7;30.6;25.65
19/08/2018;28;Normandie;12.08;25.5;18.79
19/08/2018;53;Bretagne;12.12;23.75;17.94
19/08/2018;75;Nouvelle-Aquitaine;13.92;28.64;21.28
19/08/2018;84;Auvergne-RhÃ´ne-Alpes;13.52;28.5;21.01
20/08/2018;52;Pays de la Loire;17.35;26.9;22.12
21/08/2018;28;Normandie;16.58;23.7;20.14
21/08/2018;32;Hauts-de-France;16.06;23.76;19.91
21/08/2018;27;Bourgogne-Franche-ComtÃ©;15.65;30.38;23.02
22/08/2018;93;Provence-Alpes-CÃ´te d'Azur;20.82;32.07;26.44
22/08/2018;24;Centre-Val de Loire;15.42;32.58;24.0
22/08/2018;27;Bourgogne-Franche-ComtÃ©;16.0;33.07;24.53
23/08/2018;75;Nouvelle-Aquitaine;19.49;28.32;23.9
26/08/2018;94;Corse;18.4;27.95;23.18
26/08/2018;11;ÃŽle-de-France;7.54;23.4;15.47
26/08/2018;32;Hauts-de-France;7.8;19.48;13.64
26/08/2018;75;Nouvelle-Aquitaine;10.72;25.24;17.98
26/08/2018;76;Occitanie;12.55;26.08;19.31
27/08/2018;11;ÃŽle-de-France;16.58;23.82;20.2
27/08/2018;76;Occitanie;13.28;29.85;21.57
27/08/2018;24;Centre-Val de Loire;15.97;25.53;20.75
27/08/2018;27;Bourgogne-Franche-ComtÃ©;10.4;25.5;17.95
27/08/2018;75;Nouvelle-Aquitaine;14.88;27.17;21.02
27/08/2018;84;Auvergne-RhÃ´ne-Alpes;9.27;27.89;18.58
27/08/2018;53;Bretagne;14.85;20.98;17.91
28/08/2018;84;Auvergne-RhÃ´ne-Alpes;13.52;31.32;22.42
28/08/2018;27;Bourgogne-Franche-ComtÃ©;13.2;29.43;21.32
28/08/2018;53;Bretagne;9.18;23.5;16.34
30/12/2019;53;Bretagne;0.05;9.15;4.6
30/12/2019;11;ÃŽle-de-France;-1.22;8.22;3.5
01/01/2020;53;Bretagne;7.22;10.65;8.94
01/01/2020;27;Bourgogne-Franche-ComtÃ©;-2.18;2.17;-0.01
01/01/2020;28;Normandie;0.58;6.32;3.45
02/01/2020;53;Bretagne;8.4;11.82;10.11
03/01/2020;84;Auvergne-RhÃ´ne-Alpes;0.15;9.93;5.04
03/01/2020;28;Normandie;7.1;10.66;8.88
04/01/2020;44;Grand Est;1.85;7.46;4.66
05/01/2020;11;ÃŽle-de-France;6.04;8.62;7.33
06/01/2020;28;Normandie;-0.16;8.66;4.25
09/01/2020;76;Occitanie;3.66;14.84;9.25
10/01/2020;32;Hauts-de-France;6.4;8.0;7.2
10/01/2020;52;Pays de la Loire;6.9;10.05;8.48
11/01/2020;75;Nouvelle-Aquitaine;0.88;10.75;5.82
11/01/2020;44;Grand Est;1.15;7.51;4.33
11/01/2020;93;Provence-Alpes-CÃ´te d'Azur;3.23;12.92;8.08
12/01/2020;94;Corse;4.0;15.8;9.9
13/01/2020;27;Bourgogne-Franche-ComtÃ©;4.27;8.0;6.13
13/01/2020;52;Pays de la Loire;7.35;11.75;9.55
14/01/2020;94;Corse;5.05;15.55;10.3
15/01/2020;24;Centre-Val de Loire;6.92;13.68;10.3
15/01/2020;84;Auvergne-RhÃ´ne-Alpes;7.07;12.35;9.71
15/01/2020;94;Corse;4.25;15.3;9.77
16/01/2020;32;Hauts-de-France;2.62;12.24;7.43
16/01/2020;93;Provence-Alpes-CÃ´te d'Azur;3.25;13.22;8.23
17/01/2020;52;Pays de la Loire;6.15;11.45;8.8
17/01/2020;93;Provence-Alpes-CÃ´te d'Azur;5.83;10.3;8.07
17/01/2020;84;Auvergne-RhÃ´ne-Alpes;4.75;9.85;7.3
18/01/2020;94;Corse;8.0;14.85;11.42
18/01/2020;24;Centre-Val de Loire;0.55;9.72;5.13
19/01/2020;52;Pays de la Loire;0.8;8.35;4.57
19/01/2020;84;Auvergne-RhÃ´ne-Alpes;-1.7;4.99;1.65
19/01/2020;76;Occitanie;3.25;8.42;5.83
19/01/2020;44;Grand Est;-2.75;4.89;1.07
20/01/2020;76;Occitanie;-0.32;6.45;3.07
20/01/2020;11;ÃŽle-de-France;0.88;5.78;3.33
20/01/2020;52;Pays de la Loire;2.2;7.65;4.93
20/01/2020;44;Grand Est;-0.86;6.22;2.68
20/01/2020;28;Normandie;0.92;6.72;3.82
21/01/2020;32;Hauts-de-France;-1.52;3.18;0.83
21/01/2020;24;Centre-Val de Loire;-1.77;6.23;2.23
21/01/2020;27;Bourgogne-Franche-ComtÃ©;-3.57;6.93;1.68
22/01/2020;84;Auvergne-RhÃ´ne-Alpes;-2.54;6.88;2.17
22/01/2020;94;Corse;8.75;18.1;13.42
23/01/2020;52;Pays de la Loire;0.25;4.9;2.58
23/01/2020;93;Provence-Alpes-CÃ´te d'Azur;5.88;15.28;10.58
23/01/2020;75;Nouvelle-Aquitaine;5.71;10.23;7.97
23/01/2020;76;Occitanie;7.77;12.77;10.27
23/01/2020;24;Centre-Val de Loire;-1.2;4.33;1.57
24/01/2020;27;Bourgogne-Franche-ComtÃ©;-3.25;7.62;2.18
24/01/2020;28;Normandie;0.36;2.86;1.61
24/01/2020;24;Centre-Val de Loire;-1.4;10.15;4.37
01/01/2018;52;Pays de la Loire;7.7;11.75;9.73
01/01/2018;84;Auvergne-RhÃ´ne-Alpes;3.98;8.92;6.45
01/01/2018;76;Occitanie;6.15;13.55;9.85
02/01/2018;52;Pays de la Loire;6.0;14.5;10.25
03/01/2018;84;Auvergne-RhÃ´ne-Alpes;5.88;14.71;10.3
03/01/2018;32;Hauts-de-France;6.92;10.12;8.52
03/01/2018;93;Provence-Alpes-CÃ´te d'Azur;4.27;15.73;10.0
04/01/2018;76;Occitanie;10.32;16.88;13.6
04/01/2018;24;Centre-Val de Loire;8.57;13.88;11.22
04/01/2018;27;Bourgogne-Franche-ComtÃ©;6.95;13.85;10.4
04/01/2018;93;Provence-Alpes-CÃ´te d'Azur;7.27;14.95;11.11
04/01/2018;44;Grand Est;6.18;13.35;9.76
05/01/2018;94;Corse;8.8;17.2;13.0
05/01/2018;53;Bretagne;6.58;10.77;8.68
06/01/2018;24;Centre-Val de Loire;5.5;7.52;6.51
06/01/2018;93;Provence-Alpes-CÃ´te d'Azur;8.08;15.17;11.62
06/01/2018;53;Bretagne;1.62;9.15;5.39
06/01/2018;52;Pays de la Loire;4.25;8.75;6.5
07/01/2018;94;Corse;11.6;18.55;15.08
